,UserID,HotelID,Number_Booked,Number_Booked_log
15809,9471505,110213,2,1.69314718055995
16222,9473754,110213,1,1
225,9463950,166272,1,1
456,9464152,166272,1,1
2152,9465709,166272,1,1
5500,9466557,166272,1,1
8990,9467528,166272,1,1
10027,9467866,166272,5,2.6094379124341
12644,9468430,166272,8,3.07944154167984
13233,9468452,166272,1,1
13696,9469022,166272,1,1
226,9463950,175123,1,1
315,9464035,175123,1,1
1664,9465144,175123,1,1
2056,9465599,175123,1,1
3917,9466183,175123,1,1
4393,9466278,175123,1,1
6001,9466691,175123,2,1.69314718055995
7231,9467014,175123,1,1
10512,9468018,175123,1,1
11915,9468425,175123,1,1
12648,9468430,175123,41,4.71357206670431
13361,9468938,175123,1,1
14701,9469237,175123,1,1
228,9463950,250462,2,1.69314718055995
1604,9465124,250462,1,1
1942,9465479,250462,1,1
2457,9465809,250462,1,1
3428,9466066,250462,1,1
3715,9466141,250462,2,1.69314718055995
4351,9466266,250462,1,1
5502,9466557,250462,2,1.69314718055995
5769,9466629,250462,1,1
5819,9466640,250462,2,1.69314718055995
6179,9466719,250462,1,1
6203,9466721,250462,2,1.69314718055995
6531,9466835,250462,1,1
6585,9466843,250462,2,1.69314718055995
6965,9466954,250462,2,1.69314718055995
7503,9467092,250462,2,1.69314718055995
11191,9468252,250462,1,1
12778,9468430,250462,17,3.83321334405622
13941,9469060,250462,2,1.69314718055995
15745,9471447,250462,1,1
16463,9474529,250462,2,1.69314718055995
230,9463950,540715,1,1
318,9464035,540715,1,1
463,9464152,540715,1,1
661,9464317,540715,1,1
1080,9464650,540715,1,1
1119,9464677,540715,1,1
1329,9464896,540715,1,1
1356,9464917,540715,1,1
1558,9465096,540715,1,1
1865,9465372,540715,2,1.69314718055995
2087,9465625,540715,2,1.69314718055995
2097,9465644,540715,1,1
2165,9465751,540715,1,1
2626,9465829,540715,1,1
2828,9465876,540715,1,1
3507,9466094,540715,1,1
3693,9466129,540715,1,1
3753,9466147,540715,1,1
4035,9466209,540715,1,1
4168,9466227,540715,1,1
4253,9466230,540715,4,2.38629436111989
4357,9466266,540715,1,1
4580,9466312,540715,1,1
4613,9466325,540715,1,1
4934,9466411,540715,1,1
5513,9466557,540715,3,2.09861228866811
5821,9466640,540715,2,1.69314718055995
5906,9466664,540715,1,1
6071,9466696,540715,1,1
6492,9466799,540715,1,1
6590,9466843,540715,2,1.69314718055995
7720,9467145,540715,1,1
7768,9467156,540715,1,1
8005,9467252,540715,2,1.69314718055995
8158,9467255,540715,7,2.94591014905531
8398,9467314,540715,2,1.69314718055995
8405,9467315,540715,1,1
8630,9467393,540715,1,1
8735,9467405,540715,1,1
8766,9467419,540715,4,2.38629436111989
8793,9467426,540715,1,1
9335,9467607,540715,1,1
9984,9467849,540715,1,1
11586,9468349,540715,1,1
12913,9468430,540715,58,5.06044301054642
13074,9468432,540715,1,1
13304,9468465,540715,1,1
13440,9468986,540715,1,1
13476,9468990,540715,1,1
13539,9468999,540715,7,2.94591014905531
13626,9469013,540715,1,1
13647,9469016,540715,2,1.69314718055995
13945,9469060,540715,1,1
14051,9469085,540715,1,1
14116,9469098,540715,3,2.09861228866811
15238,9469454,540715,1,1
15442,9470902,540715,1,1
15594,9471258,540715,1,1
15613,9471335,540715,1,1
15748,9471447,540715,2,1.69314718055995
16193,9473683,540715,1,1
16275,9473815,540715,1,1
240,9463960,108970,1,1
846,9464478,108970,1,1
1319,9464888,108970,1,1
1918,9465472,108970,1,1
1998,9465577,108970,1,1
2162,9465751,108970,1,1
2923,9465921,108970,1,1
3668,9466127,108970,2,1.69314718055995
4304,9466252,108970,1,1
4774,9466386,108970,2,1.69314718055995
5049,9466431,108970,1,1
5272,9466489,108970,1,1
5452,9466557,108970,3,2.09861228866811
5807,9466640,108970,1,1
7161,9467012,108970,2,1.69314718055995
8045,9467255,108970,1,1
8349,9467314,108970,1,1
8494,9467345,108970,1,1
9167,9467574,108970,1,1
11201,9468255,108970,1,1
11622,9468360,108970,1,1
12098,9468430,108970,14,3.63905732961526
13455,9468990,108970,1,1
13951,9469062,108970,1,1
14595,9469222,108970,1,1
241,9463960,109021,1,1
258,9463962,109021,1,1
678,9464339,109021,1,1
1251,9464840,109021,1,1
1892,9465416,109021,3,2.09861228866811
4757,9466372,109021,1,1
4927,9466411,109021,1,1
5457,9466557,109021,1,1
5739,9466622,109021,1,1
6556,9466843,109021,1,1
6634,9466850,109021,1,1
6653,9466851,109021,1,1
9015,9467532,109021,1,1
10112,9467888,109021,1,1
10142,9467898,109021,1,1
10367,9468018,109021,1,1
11503,9468341,109021,1,1
12130,9468430,109021,22,4.09104245335832
13161,9468449,109021,1,1
15176,9469396,109021,1,1
15198,9469403,109021,1,1
15821,9471592,109021,1,1
16066,9472659,109021,1,1
16392,9474055,109021,1,1
242,9463960,109032,2,1.69314718055995
260,9463962,109032,1,1
283,9463986,109032,2,1.69314718055995
297,9464030,109032,1,1
483,9464189,109032,1,1
515,9464249,109032,1,1
759,9464395,109032,1,1
1116,9464677,109032,1,1
1252,9464840,109032,1,1
1300,9464882,109032,1,1
1352,9464917,109032,2,1.69314718055995
1711,9465181,109032,2,1.69314718055995
1909,9465447,109032,1,1
2169,9465754,109032,4,2.38629436111989
2742,9465863,109032,2,1.69314718055995
2805,9465865,109032,1,1
2844,9465881,109032,1,1
2905,9465904,109032,2,1.69314718055995
2928,9465921,109032,1,1
3190,9466019,109032,1,1
3269,9466046,109032,1,1
3312,9466055,109032,1,1
3487,9466094,109032,1,1
3885,9466183,109032,2,1.69314718055995
4124,9466225,109032,1,1
4484,9466308,109032,1,1
4710,9466371,109032,1,1
4833,9466392,109032,2,1.69314718055995
5123,9466471,109032,1,1
5459,9466557,109032,7,2.94591014905531
5917,9466676,109032,1,1
5960,9466691,109032,1,1
6193,9466721,109032,1,1
6246,9466730,109032,2,1.69314718055995
6286,9466746,109032,1,1
6655,9466851,109032,1,1
6812,9466881,109032,1,1
7134,9467001,109032,1,1
7267,9467020,109032,2,1.69314718055995
7360,9467043,109032,1,1
7425,9467071,109032,1,1
7673,9467145,109032,1,1
7747,9467156,109032,2,1.69314718055995
7898,9467203,109032,1,1
7917,9467204,109032,1,1
7954,9467229,109032,1,1
7960,9467243,109032,1,1
7985,9467252,109032,1,1
8059,9467255,109032,2,1.69314718055995
8172,9467260,109032,2,1.69314718055995
8289,9467304,109032,1,1
8498,9467345,109032,3,2.09861228866811
8698,9467400,109032,1,1
9783,9467753,109032,1,1
10143,9467898,109032,1,1
10370,9468018,109032,2,1.69314718055995
11171,9468252,109032,1,1
11428,9468332,109032,1,1
11677,9468369,109032,1,1
12137,9468430,109032,116,5.75359019110636
13085,9468437,109032,1,1
13133,9468446,109032,1,1
13225,9468452,109032,1,1
13283,9468465,109032,1,1
13385,9468961,109032,1,1
13551,9469003,109032,1,1
14208,9469132,109032,1,1
14298,9469148,109032,2,1.69314718055995
14409,9469171,109032,1,1
14510,9469213,109032,1,1
15464,9471114,109032,1,1
15515,9471234,109032,1,1
15921,9471928,109032,1,1
16212,9473754,109032,1,1
16367,9473981,109032,2,1.69314718055995
246,9463960,109192,2,1.69314718055995
354,9464066,109192,1,1
1409,9464987,109192,1,1
1614,9465126,109192,1,1
1851,9465365,109192,1,1
2134,9465676,109192,1,1
2187,9465762,109192,1,1
2851,9465881,109192,1,1
3325,9466055,109192,2,1.69314718055995
3896,9466183,109192,1,1
3942,9466202,109192,1,1
4602,9466325,109192,1,1
4966,9466422,109192,1,1
6665,9466851,109192,1,1
7272,9467020,109192,1,1
8082,9467255,109192,1,1
8297,9467304,109192,1,1
8585,9467383,109192,1,1
8641,9467394,109192,1,1
8818,9467437,109192,1,1
8923,9467474,109192,2,1.69314718055995
8970,9467519,109192,1,1
11561,9468349,109192,2,1.69314718055995
12221,9468430,109192,37,4.61091791264422
13714,9469024,109192,1,1
14555,9469214,109192,1,1
16343,9473961,109192,1,1
249,9463960,109940,1,1
446,9464152,109940,1,1
1095,9464659,109940,3,2.09861228866811
1671,9465169,109940,1,1
1678,9465175,109940,1,1
2899,9465897,109940,1,1
3150,9466004,109940,1,1
3631,9466114,109940,1,1
4804,9466391,109940,1,1
6271,9466740,109940,1,1
7100,9466992,109940,1,1
9852,9467780,109940,1,1
10469,9468018,109940,1,1
12477,9468430,109940,18,3.89037175789616
14469,9469208,109940,1,1
252,9463960,112736,1,1
365,9464066,112736,3,2.09861228866811
531,9464249,112736,1,1
948,9464544,112736,1,1
1023,9464608,112736,1,1
1028,9464614,112736,1,1
1167,9464734,112736,2,1.69314718055995
1206,9464770,112736,1,1
1315,9464883,112736,1,1
1723,9465181,112736,1,1
1807,9465295,112736,1,1
1867,9465373,112736,1,1
1985,9465571,112736,4,2.38629436111989
2038,9465587,112736,2,1.69314718055995
2244,9465782,112736,1,1
2329,9465793,112736,1,1
2668,9465838,112736,1,1
2690,9465854,112736,1,1
2785,9465863,112736,1,1
2982,9465928,112736,1,1
3036,9465947,112736,1,1
3092,9465984,112736,3,2.09861228866811
3346,9466055,112736,3,2.09861228866811
3423,9466066,112736,1,1
3476,9466090,112736,1,1
3536,9466103,112736,1,1
3596,9466106,112736,1,1
3616,9466108,112736,6,2.79175946922805
3627,9466110,112736,1,1
3692,9466129,112736,1,1
3746,9466147,112736,4,2.38629436111989
3814,9466164,112736,1,1
3913,9466183,112736,2,1.69314718055995
4018,9466209,112736,20,3.99573227355399
4238,9466230,112736,6,2.79175946922805
4392,9466278,112736,2,1.69314718055995
4568,9466312,112736,3,2.09861228866811
4610,9466325,112736,3,2.09861228866811
4638,9466341,112736,5,2.6094379124341
4735,9466371,112736,1,1
4869,9466392,112736,3,2.09861228866811
4973,9466422,112736,1,1
5020,9466428,112736,1,1
5144,9466471,112736,1,1
5190,9466473,112736,3,2.09861228866811
5497,9466557,112736,7,2.94591014905531
5586,9466589,112736,1,1
5609,9466594,112736,1,1
5685,9466604,112736,3,2.09861228866811
5729,9466619,112736,1,1
5997,9466691,112736,1,1
6064,9466696,112736,1,1
6174,9466719,112736,3,2.09861228866811
6202,9466721,112736,2,1.69314718055995
6419,9466787,112736,1,1
6434,9466789,112736,3,2.09861228866811
6480,9466799,112736,1,1
6538,9466836,112736,1,1
6626,9466848,112736,1,1
6883,9466914,112736,1,1
7002,9466976,112736,1,1
7015,9466978,112736,2,1.69314718055995
7125,9467000,112736,1,1
7281,9467020,112736,2,1.69314718055995
7337,9467034,112736,1,1
7463,9467073,112736,1,1
7598,9467119,112736,1,1
7801,9467166,112736,1,1
8131,9467255,112736,16,3.77258872223978
8482,9467335,112736,2,1.69314718055995
8550,9467364,112736,1,1
8615,9467392,112736,1,1
8650,9467394,112736,4,2.38629436111989
8788,9467426,112736,2,1.69314718055995
8820,9467437,112736,2,1.69314718055995
8828,9467442,112736,1,1
9042,9467532,112736,1,1
9096,9467543,112736,5,2.6094379124341
9262,9467588,112736,3,2.09861228866811
9384,9467625,112736,3,2.09861228866811
9403,9467630,112736,2,1.69314718055995
9513,9467662,112736,1,1
9590,9467677,112736,2,1.69314718055995
9751,9467746,112736,1,1
9955,9467829,112736,1,1
10023,9467866,112736,1,1
10174,9467898,112736,2,1.69314718055995
10258,9467954,112736,1,1
10501,9468018,112736,3,2.09861228866811
10610,9468019,112736,1,1
10690,9468050,112736,5,2.6094379124341
10741,9468057,112736,3,2.09861228866811
10763,9468067,112736,1,1
10796,9468099,112736,1,1
10837,9468113,112736,1,1
10888,9468136,112736,2,1.69314718055995
10897,9468137,112736,2,1.69314718055995
11073,9468212,112736,1,1
11093,9468214,112736,1,1
11298,9468274,112736,1,1
11407,9468317,112736,1,1
11492,9468337,112736,1,1
11500,9468340,112736,2,1.69314718055995
11576,9468349,112736,1,1
11697,9468370,112736,1,1
11909,9468425,112736,1,1
11953,9468427,112736,1,1
12604,9468430,112736,390,6.96614673912369
13188,9468449,112736,3,2.09861228866811
13397,9468964,112736,2,1.69314718055995
13493,9468993,112736,1,1
13535,9468999,112736,1,1
13662,9469021,112736,1,1
13935,9469060,112736,1,1
14010,9469076,112736,1,1
14109,9469098,112736,3,2.09861228866811
14201,9469129,112736,2,1.69314718055995
14388,9469153,112736,2,1.69314718055995
14404,9469168,112736,1,1
14414,9469171,112736,2,1.69314718055995
14454,9469201,112736,1,1
14534,9469213,112736,1,1
14793,9469247,112736,1,1
15148,9469343,112736,1,1
15259,9469520,112736,1,1
15374,9470489,112736,1,1
15439,9470902,112736,1,1
15526,9471234,112736,1,1
16113,9472929,112736,2,1.69314718055995
16135,9473154,112736,1,1
16246,9473805,112736,2,1.69314718055995
16391,9474046,112736,1,1
253,9463960,261366,1,1
391,9464080,261366,1,1
612,9464279,261366,2,1.69314718055995
709,9464350,261366,2,1.69314718055995
1226,9464831,261366,1,1
1520,9465059,261366,1,1
1700,9465178,261366,1,1
2510,9465815,261366,1,1
2619,9465829,261366,3,2.09861228866811
2651,9465833,261366,1,1
3202,9466023,261366,1,1
3289,9466046,261366,1,1
3390,9466060,261366,3,2.09861228866811
3541,9466103,261366,1,1
3920,9466183,261366,1,1
4027,9466209,261366,1,1
4166,9466227,261366,1,1
4572,9466312,261366,1,1
4611,9466325,261366,2,1.69314718055995
4758,9466372,261366,1,1
4876,9466392,261366,1,1
5504,9466557,261366,4,2.38629436111989
6966,9466954,261366,1,1
7314,9467027,261366,1,1
7856,9467188,261366,1,1
7967,9467243,261366,1,1
8394,9467314,261366,1,1
8629,9467393,261366,1,1
8654,9467394,261366,1,1
9303,9467600,261366,1,1
9660,9467702,261366,1,1
9785,9467753,261366,1,1
10847,9468121,261366,1,1
11077,9468212,261366,1,1
11217,9468255,261366,1,1
12781,9468430,261366,37,4.61091791264422
13083,9468434,261366,1,1
13197,9468449,261366,1,1
13252,9468455,261366,2,1.69314718055995
14460,9469203,261366,1,1
14540,9469213,261366,1,1
15266,9469532,261366,1,1
16255,9473807,261366,1,1
257,9463962,108980,3,2.09861228866811
1359,9464919,108980,1,1
1708,9465181,108980,1,1
4197,9466230,108980,1,1
4405,9466286,108980,1,1
5758,9466625,108980,1,1
6027,9466692,108980,1,1
6394,9466787,108980,1,1
6742,9466869,108980,1,1
7263,9467020,108980,2,1.69314718055995
7377,9467052,108980,1,1
7570,9467110,108980,1,1
7878,9467200,108980,1,1
8012,9467254,108980,1,1
8402,9467315,108980,1,1
9222,9467588,108980,4,2.38629436111989
9372,9467625,108980,4,2.38629436111989
9493,9467660,108980,1,1
9846,9467780,108980,2,1.69314718055995
10111,9467888,108980,1,1
10668,9468050,108980,5,2.6094379124341
11439,9468333,108980,1,1
11777,9468421,108980,3,2.09861228866811
11866,9468425,108980,1,1
12105,9468430,108980,56,5.02535169073515
13158,9468449,108980,1,1
13676,9469022,108980,1,1
13749,9469027,108980,6,2.79175946922805
14075,9469091,108980,2,1.69314718055995
14839,9469263,108980,1,1
15642,9471376,108980,1,1
261,9463962,109411,1,1
1551,9465093,109411,1,1
2305,9465793,109411,30,4.40119738166216
4856,9466392,109411,1,1
5480,9466557,109411,1,1
8177,9467260,109411,1,1
9911,9467819,109411,1,1
10009,9467866,109411,1,1
10426,9468018,109411,1,1
11794,9468421,109411,1,1
12331,9468430,109411,10,3.30258509299405
13873,9469048,109411,1,1
15660,9471383,109411,1,1
16164,9473597,109411,1,1
262,9463962,109710,1,1
2260,9465783,109710,1,1
2311,9465793,109710,1,1
3335,9466055,109710,1,1
3382,9466060,109710,1,1
4004,9466209,109710,1,1
4223,9466230,109710,1,1
5802,9466639,109710,2,1.69314718055995
7755,9467156,109710,1,1
8644,9467394,109710,1,1
10301,9468009,109710,1,1
10453,9468018,109710,11,3.39789527279837
11268,9468265,109710,1,1
11489,9468337,109710,1,1
12420,9468430,109710,2,1.69314718055995
14822,9469258,109710,1,1
14938,9469287,109710,1,1
15181,9469396,109710,1,1
271,9463965,271328,1,1
537,9464249,271328,1,1
798,9464416,271328,2,1.69314718055995
1024,9464608,271328,5,2.6094379124341
1181,9464745,271328,1,1
1650,9465130,271328,9,3.19722457733622
2227,9465768,271328,1,1
2434,9465806,271328,2,1.69314718055995
2791,9465863,271328,1,1
2916,9465913,271328,2,1.69314718055995
3463,9466085,271328,2,1.69314718055995
3750,9466147,271328,1,1
3921,9466183,271328,1,1
4029,9466209,271328,6,2.79175946922805
4150,9466225,271328,1,1
4248,9466230,271328,2,1.69314718055995
4670,9466355,271328,3,2.09861228866811
5113,9466467,271328,1,1
5196,9466473,271328,1,1
5505,9466557,271328,1,1
6181,9466719,271328,1,1
6204,9466721,271328,1,1
6211,9466724,271328,1,1
6945,9466953,271328,1,1
8148,9467255,271328,3,2.09861228866811
8181,9467260,271328,2,1.69314718055995
8187,9467268,271328,1,1
8244,9467296,271328,1,1
8439,9467327,271328,1,1
8484,9467335,271328,1,1
8598,9467383,271328,2,1.69314718055995
8762,9467419,271328,1,1
8957,9467502,271328,1,1
9139,9467550,271328,1,1
9272,9467588,271328,2,1.69314718055995
9387,9467625,271328,1,1
9595,9467677,271328,1,1
9661,9467702,271328,2,1.69314718055995
9926,9467819,271328,2,1.69314718055995
10612,9468019,271328,1,1
11094,9468214,271328,1,1
11494,9468337,271328,2,1.69314718055995
11920,9468425,271328,1,1
12790,9468430,271328,154,6.03695260241363
13088,9468437,271328,1,1
13199,9468449,271328,1,1
13496,9468993,271328,1,1
13698,9469022,271328,1,1
13894,9469054,271328,1,1
14163,9469114,271328,1,1
14369,9469151,271328,1,1
14541,9469213,271328,1,1
14708,9469237,271328,1,1
15588,9471258,271328,1,1
15663,9471383,271328,1,1
276,9463983,109214,1,1
520,9464249,109214,1,1
1016,9464608,109214,1,1
1087,9464658,109214,2,1.69314718055995
2533,9465826,109214,8,3.07944154167984
2708,9465861,109214,1,1
2759,9465863,109214,1,1
2930,9465921,109214,1,1
2945,9465927,109214,1,1
3087,9465984,109214,7,2.94591014905531
3129,9466002,109214,1,1
3143,9466004,109214,3,2.09861228866811
3327,9466055,109214,1,1
3449,9466083,109214,2,1.69314718055995
3494,9466094,109214,2,1.69314718055995
3761,9466150,109214,1,1
4056,9466217,109214,1,1
4132,9466225,109214,2,1.69314718055995
4216,9466230,109214,1,1
4387,9466278,109214,3,2.09861228866811
4408,9466286,109214,1,1
4440,9466297,109214,1,1
4636,9466341,109214,1,1
4717,9466371,109214,1,1
4846,9466392,109214,4,2.38629436111989
5223,9466488,109214,4,2.38629436111989
5552,9466575,109214,1,1
5971,9466691,109214,3,2.09861228866811
6084,9466709,109214,1,1
6153,9466719,109214,3,2.09861228866811
6471,9466799,109214,3,2.09861228866811
6521,9466827,109214,1,1
6536,9466836,109214,1,1
7142,9467004,109214,1,1
7325,9467034,109214,1,1
7549,9467109,109214,1,1
7574,9467110,109214,1,1
7650,9467143,109214,3,2.09861228866811
8084,9467255,109214,1,1
8924,9467474,109214,1,1
8983,9467528,109214,2,1.69314718055995
9063,9467535,109214,1,1
9108,9467545,109214,1,1
9347,9467615,109214,3,2.09861228866811
9406,9467631,109214,1,1
9528,9467664,109214,1,1
9552,9467673,109214,2,1.69314718055995
9636,9467695,109214,5,2.6094379124341
9738,9467736,109214,1,1
9808,9467763,109214,1,1
9815,9467769,109214,1,1
9851,9467780,109214,1,1
10116,9467888,109214,1,1
10214,9467909,109214,1,1
10255,9467954,109214,1,1
10300,9468009,109214,1,1
10400,9468018,109214,3,2.09861228866811
10775,9468074,109214,1,1
10858,9468128,109214,2,1.69314718055995
10886,9468136,109214,3,2.09861228866811
10890,9468137,109214,1,1
10984,9468193,109214,4,2.38629436111989
11008,9468201,109214,1,1
11018,9468205,109214,2,1.69314718055995
11137,9468234,109214,1,1
11264,9468265,109214,1,1
11402,9468317,109214,1,1
11563,9468349,109214,4,2.38629436111989
11670,9468368,109214,1,1
11680,9468369,109214,2,1.69314718055995
11785,9468421,109214,2,1.69314718055995
11890,9468425,109214,3,2.09861228866811
12231,9468430,109214,264,6.57594910314632
13760,9469027,109214,2,1.69314718055995
13890,9469054,109214,5,2.6094379124341
13923,9469060,109214,1,1
14262,9469143,109214,1,1
14346,9469151,109214,2,1.69314718055995
14519,9469213,109214,1,1
14615,9469223,109214,1,1
14662,9469235,109214,1,1
14679,9469237,109214,4,2.38629436111989
14746,9469240,109214,1,1
14848,9469263,109214,1,1
14990,9469301,109214,1,1
15138,9469343,109214,1,1
15621,9471348,109214,4,2.38629436111989
15645,9471376,109214,4,2.38629436111989
15681,9471432,109214,1,1
15723,9471438,109214,1,1
15756,9471450,109214,2,1.69314718055995
15788,9471499,109214,1,1
15887,9471784,109214,1,1
16173,9473605,109214,1,1
16249,9473807,109214,1,1
16386,9474046,109214,3,2.09861228866811
16393,9474055,109214,1,1
284,9463986,109164,1,1
940,9464544,109164,2,1.69314718055995
1853,9465369,109164,1,1
2753,9465863,109164,1,1
3893,9466183,109164,1,1
4094,9466223,109164,2,1.69314718055995
4210,9466230,109164,1,1
4841,9466392,109164,2,1.69314718055995
5965,9466691,109164,1,1
6400,9466787,109164,2,1.69314718055995
